id,year,player_name,image,player_id,height,weight,collage,born,birth_city,birth_state,position,age,team,g,gs,mp,fg,fga,3p,3pa,2p,2pa,ft,fta,orb,drb,rtb,ast,stl,blk,tov,pf,pts,championships,mvps,allstar_selections,all_nba
19984,2010,Chris Bosh,https://s.yimg.com/os/creatr-uploaded-images/2021-09/268c2920-14a2-11ec-bddf-7cac2f45a5b2,2916,211,106,Georgia Institute of Technology,1984,Dallas,Texas,C,25,TOR,70,70,2526,600,1158,8,22,592,1136,470,590,205,554,759,166,43,68,169,170,1678,2,0,11,1
20006,2010,Kobe Bryant,https://media.gettyimages.com/id/139369178/photo/phoenix-az-kobe-bryant-of-the-los-angeles-lakers-adjusts-his-jersey-during-the-nba-game.jpg?s=612x612&w=gi&k=20&c=M0YYaiFg29H64rWFo8feDwWwQLYkToyORpBZB6aMZj0=,2456,198,96,,1978,Philadelphia,Pennsylvania,SG,31,LAL,73,73,2835,716,1569,99,301,617,1268,439,541,78,313,391,365,113,20,233,187,1970,5,1,18,15
20023,2010,Vince Carter,https://media.gettyimages.com/id/470135913/photo/houston-tx-vince-carter-of-the-toronto-raptors-during-the-game-against-the-houston-rockets-on.jpg?s=612x612&w=gi&k=20&c=CjGd1yr9Db5GCIiLB-HQvyAfGmTf72VIExwijyKByK4=,2590,198,99,University of North Carolina,1977,Daytona Beach,Florida,SG,33,ORL,75,74,2310,434,1015,119,324,315,691,257,306,33,260,293,236,53,18,106,189,1244,0,0,8,2
20042,2010,Stephen Curry,https://media.gettyimages.com/id/1398745379/photo/dallas-texas-stephen-curry-of-the-golden-state-warriors-reacts-to-a-play-during-the-second.jpg?s=612x612&w=gi&k=20&c=pLQzdU06RsTSK8zC5INj3OwWeraJSbIZQv19FW0hulY=,3343,190,86,Davidson College,1988,Akron,Ohio,PG,21,GSW,80,77,2896,528,1143,166,380,362,763,177,200,48,308,356,472,152,19,243,252,1399,4,2,10,9
20069,2010,Tim Duncan,https://media.gettyimages.com/id/169000810/photo/oakland-ca-tim-duncan-of-the-san-antonio-spurs-looks-on-against-the-golden-state-warriors-in.jpg?s=612x612&w=gi&k=20&c=1YAGmYVqH2I-KYQctp4tToTWsKHFNBY_XwvTsq1yv1s=,2535,211,113,Wake Forest University,1976,St. Croix,U.S. Virgin Islands,C,33,SAS,78,77,2438,561,1082,2,11,559,1071,271,374,221,567,788,246,45,117,140,152,1395,2,5,15,15
20071,2010,Kevin Durant,https://media.gettyimages.com/id/1395057957/photo/new-york-new-york-kevin-durant-of-the-brooklyn-nets-reacts-during-game-four-of-the-eastern.jpg?s=612x612&w=gi&k=20&c=ln-2wgBYFLB_NPe0hBVsatYD5ymmgyaoYApKmJADzvQ=,3220,206,108,University of Texas at Austin,1988,Washington,District of Columbia,SF,21,OKC,82,82,3239,794,1668,128,351,666,1317,756,840,105,518,623,231,112,84,271,171,2472,2,1,14,10
20097,2010,Kevin Garnett,https://media.gettyimages.com/id/91224687/photo/waltham-ma-kevin-garnett-of-the-boston-celtics-poses-for-a-portrait-during-the-2009-nba-media.jpg?s=612x612&w=gi&k=20&c=M6FHd20k5WCgJO_P2SCQzA0NavV3Enn4l1jhReq1l40=,2401,211,108,,1976,Mauldin,South Carolina,PF,33,BOS,69,69,2060,402,772,1,5,401,767,185,221,78,428,506,185,68,57,101,170,990,1,1,15,9
20099,2010,Pau Gasol,https://media.gettyimages.com/id/101605006/photo/los-angeles-ca-pau-gasol-of-the-los-angeles-lakers-reacts-in-the-second-half-against-the.jpg?s=612x612&w=gi&k=20&c=wpe25Ox7ozn6fycgzYlwazCvF6RYqRvqnEgXWDbk90k=,2808,213,113,,1980,Barcelona,Spain,C,29,LAL,65,65,2403,452,844,0,5,452,839,286,362,243,491,734,218,37,113,143,152,1190,2,0,6,4
20133,2010,James Harden,https://media.gettyimages.com/id/137241196/photo/boston-ma-james-harden-of-the-oklahoma-city-thunder-looks-on-in-the-first-quarter-against-the.jpg?s=612x612&w=gi&k=20&c=j8jqEb1xsuSWrC2iSgQmY1uUr9zf0ifuB-ccyJJ3lao=,3357,196,99,Arizona State University,1989,Los Angeles,California,SG,20,OKC,76,0,1738,233,578,93,248,140,330,194,240,47,197,244,137,80,20,106,200,753,0,1,10,7
20156,2010,Grant Hill,https://media.gettyimages.com/id/929748012/photo/phoenix-grant-hill-of-the-detroit-pistons-smiles-circa-1997-at-america-west-arena-in-phoenix.jpg?s=612x612&w=gi&k=20&c=pV3vMkkqEdICi27KrNjRMO3e-o4gnCEjyfnxaik-rYw=,2332,203,102,Duke University,1972,Dallas,Texas,SF,37,PHO,81,81,2430,336,703,35,80,301,623,205,251,74,371,445,193,60,36,108,165,912,0,0,7,5
20167,2010,Dwight Howard,https://media.gettyimages.com/id/1322596680/photo/philadelphia-pennsylvania-dwight-howard-of-the-philadelphia-76ers-celebrates-during-the.jpg?s=612x612&w=gi&k=20&c=TVSiksX-qPAauhvXTo1enUAFETjceN81e6_NlPbVpZg=,3000,211,120,,1985,Atlanta,Georgia,C,24,ORL,82,82,2843,510,834,0,7,510,827,483,816,284,798,1082,144,75,228,274,287,1503,1,0,8,7
20190,2010,Allen Iverson,https://media.gettyimages.com/id/1934811800/photo/allen-iverson-shooting-guard-and-point-guard-for-the-philadelphia-76ers-looks-on-with-hands.jpg?s=612x612&w=gi&k=20&c=5oKUqo8YjnrvoECqfIE5zSPWxWR4o96og9WA8ECUzac=,2479,183,74,Georgetown University,1975,Hampton,Virginia,SG-PG,34,TOT,28,24,865,136,316,9,25,127,291,104,131,16,63,79,113,19,2,64,48,385,0,1,11,6
20191,2010,Allen Iverson,https://media.gettyimages.com/id/1934811800/photo/allen-iverson-shooting-guard-and-point-guard-for-the-philadelphia-76ers-looks-on-with-hands.jpg?s=612x612&w=gi&k=20&c=5oKUqo8YjnrvoECqfIE5zSPWxWR4o96og9WA8ECUzac=,2479,183,74,Georgetown University,1975,Hampton,Virginia,PG,34,MEM,3,0,67,15,26,1,1,14,25,6,12,1,3,4,11,1,0,7,5,37,0,1,11,6
20192,2010,Allen Iverson,https://media.gettyimages.com/id/1934811800/photo/allen-iverson-shooting-guard-and-point-guard-for-the-philadelphia-76ers-looks-on-with-hands.jpg?s=612x612&w=gi&k=20&c=5oKUqo8YjnrvoECqfIE5zSPWxWR4o96og9WA8ECUzac=,2479,183,74,Georgetown University,1975,Hampton,Virginia,SG,34,PHI,25,24,798,121,290,8,24,113,266,98,119,15,60,75,102,18,2,57,43,348,0,1,11,6
20207,2010,LeBron James,https://media.gettyimages.com/id/1463993781/photo/los-angeles-california-lebron-james-of-the-los-angeles-lakers-reacts-after-scoring-to-pass.jpg?s=612x612&w=gi&k=20&c=NUzc0DakaEDifXo9y2sBIIBvBrxeybcaQ8DSmqHDelM=,2944,203,113,,1984,Akron,Ohio,SF,25,CLE,76,76,2966,768,1528,129,387,639,1141,593,773,71,483,554,651,125,77,261,119,2258,4,4,20,19
20236,2010,Jason Kidd,https://media.gettyimages.com/id/1312307558/photo/jason-kidd-point-guard-and-shooting-guard-for-the-phoenix-suns-dribbles-the-basketball-down.jpg?s=612x612&w=gi&k=20&c=_2MQkEDTA45C88I5CkCgBMFbA4auk4tUUA_-8B4MzpI=,2337,193,92,University of California,1973,San Francisco,California,PG,36,DAL,80,80,2881,284,671,176,414,108,257,80,99,48,397,445,724,145,35,195,142,824,1,0,10,6
20287,2010,Tracy McGrady,https://media.gettyimages.com/id/121661997/photo/tracy-mcgrady-of-the-houston-rockets-brings-the-ball-up-the-court-during-the-nba-game-between.jpg?s=612x612&w=gi&k=20&c=EvDFApi3tgyRHX7Hy2mPufUdWei63kcPyAk2mR3V3pw=,2555,203,95,,1979,Bartow,Florida,SG,30,TOT,30,24,673,91,235,16,64,75,171,47,63,22,72,94,99,15,14,44,40,245,0,0,7,7
20288,2010,Tracy McGrady,https://media.gettyimages.com/id/121661997/photo/tracy-mcgrady-of-the-houston-rockets-brings-the-ball-up-the-court-during-the-nba-game-between.jpg?s=612x612&w=gi&k=20&c=EvDFApi3tgyRHX7Hy2mPufUdWei63kcPyAk2mR3V3pw=,2555,203,95,,1979,Bartow,Florida,SG,30,HOU,6,0,46,7,19,1,2,6,17,4,6,0,5,5,6,0,2,1,2,19,0,0,7,7
20289,2010,Tracy McGrady,https://media.gettyimages.com/id/121661997/photo/tracy-mcgrady-of-the-houston-rockets-brings-the-ball-up-the-court-during-the-nba-game-between.jpg?s=612x612&w=gi&k=20&c=EvDFApi3tgyRHX7Hy2mPufUdWei63kcPyAk2mR3V3pw=,2555,203,95,,1979,Bartow,Florida,SG,30,NYK,24,24,627,84,216,15,62,69,154,43,57,22,67,89,93,15,12,43,38,226,0,0,7,7
20323,2010,Steve Nash,https://www.bpmcdn.com/f/files/victoria/import/2018-03/11235020_web1_Steve-Nash_Flickr.jpg,2491,190,88,Santa Clara University,1974,Johannesburg,South Africa,PG,35,PHO,81,81,2660,499,985,124,291,375,694,211,225,34,234,268,892,42,12,295,108,1333,0,2,8,7
20329,2010,Dirk Nowitzki,"https://media.bleacherreport.com/image/upload/q_auto,w_1500,c_scale,f_auto/v1676673768/ehplcawwxao6uioiet2f.jpg",2626,213,111,,1978,Wurzburg,Germany,PF,31,DAL,81,80,3039,720,1496,51,121,669,1375,536,586,80,540,620,218,70,79,149,208,2027,1,1,14,12
20332,2010,Shaquille O'Neal,https://media.gettyimages.com/id/51048945/photo/los-angeles-united-states-this-05-june-2002-file-photo-shows-shaquille-oneal-of-the-los-angeles.jpg?s=612x612&w=gi&k=20&c=pn5--PXxmoku2SmA9mq-1my1bxc-FmFHO0uad8ZCkFA=,2222,216,147,Louisiana State University,1972,Newark,New Jersey,C,37,CLE,53,53,1240,262,463,0,1,262,462,112,226,93,262,355,80,15,62,105,169,636,4,1,15,14
20345,2010,Tony Parker,https://media.gettyimages.com/id/169574382/photo/memphis-tn-tony-parker-of-the-san-antonio-spurs-reacts-in-the-fourth-quarter-while-taking-on.jpg?s=612x612&w=gi&k=20&c=mO2m-hlMw9BG5E_vwhGmC3yh1HatyPxSKf72iR5ruAo=,2823,188,83,,1982,Bruges,Belgium,PG,27,SAS,56,50,1728,349,716,10,34,339,682,186,246,7,128,135,317,29,8,149,96,894,4,0,6,4
20352,2010,Paul Pierce,https://www.nbc.com/sites/nbcblog/files/styles/scale_862/public/2024/03/paul-pierce-boston-celtics2.jpg,2630,201,106,University of Kansas,1977,Oakland,California,SF,32,BOS,71,71,2411,409,867,109,263,300,604,369,433,39,271,310,218,84,31,166,196,1296,1,0,10,4
20416,2010,Peja Stojakovic,https://media.gettyimages.com/id/1172519379/photo/sacramento-kings-forward-guard-peja-stojakovic-pumps-his-fist-after-sinking-a-three-pointer.jpg?s=612x612&w=gi&k=20&c=tDzbg6JPhOeY9_NuCRMZQPe74UDqodyM6nZEo_jBQT0=,2638,206,99,,1977,Slavoska Pozega,Croatia,SF,32,NOH,62,55,1947,278,688,132,352,146,336,96,107,39,188,227,92,48,5,56,83,784,1,0,3,1
20417,2010,Amar'e Stoudemire,https://s.yimg.com/ny/api/res/1.2/V6zMHaRpLN3KjMWdBxSO2w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTY0MDtoPTUwNg--/https://media.zenfs.com/en/homerun/feed_manager_auto_publish_494/e3ef6ed584ac7eea13ed96e512619086,2896,208,111,,1982,Lake Wales,Florida,PF,27,PHO,82,82,2838,704,1264,1,6,703,1258,487,632,230,502,732,82,52,83,213,281,1896,0,0,6,5
20464,2010,Rasheed Wallace,https://media.gettyimages.com/id/83274614/photo/auburn-hills-mi-rasheed-wallace-of-the-detroit-pistons-poses-for-a-portrait-during-nba-media.jpg?s=612x612&w=gi&k=20&c=g33nn0OlyMxz8nHwW9hnxMOQqlPEB3ga4rneJe_4O1Q=,2443,208,102,University of North Carolina,1974,Philadelphia,Pennsylvania,C,35,BOS,79,13,1780,266,650,82,290,184,360,96,125,42,283,325,80,80,70,63,222,710,1,0,4,0
20477,2010,Russell Westbrook,https://media.gettyimages.com/id/1702777254/photo/playa-vista-ca-russell-westbrook-of-the-la-clippers-poses-for-a-head-shot-during-2023-24-nba.jpg?s=612x612&w=gi&k=20&c=ZApMVbwrCbBagfStE_EA7HUQJnwWAH8RXRRE31iRbEQ=,3325,190,90,"University of California, Los Angeles",1988,Long Beach,California,PG,21,OKC,82,82,2813,485,1160,23,104,462,1056,329,422,143,258,401,652,108,34,268,204,1322,0,1,9,9
20509,2011,LaMarcus Aldridge,https://s.hdnux.com/photos/01/12/72/20/19637254/6/rawImage.jpg,3128,211,117,University of Texas at Austin,1985,Dallas,Texas,PF,25,POR,81,81,3211,707,1415,4,23,703,1392,351,444,278,431,709,170,82,94,153,220,1769,0,0,7,5
20511,2011,Ray Allen,https://media.gettyimages.com/id/145777952/photo/miami-fl-ray-allen-of-the-boston-celtics-reacts-in-the-fourth-quarter-against-the-miami-heat.jpg?s=612x612&w=gi&k=20&c=xf7rkgotihfK1-SMOsbZ3xjJghAcNesSxmaQ_AxozXQ=,2450,203,99,Florida State University,1965,Milton,Florida,SG,35,BOS,80,80,2890,480,978,168,378,312,600,193,219,51,223,274,219,77,16,117,147,1321,2,0,10,2
20582,2011,Chris Bosh,https://s.yimg.com/os/creatr-uploaded-images/2021-09/268c2920-14a2-11ec-bddf-7cac2f45a5b2,2916,211,106,Georgia Institute of Technology,1984,Dallas,Texas,PF,26,MIA,77,77,2795,524,1056,6,25,518,1031,384,471,141,500,641,144,59,49,138,172,1438,2,0,11,1
20600,2011,Kobe Bryant,https://media.gettyimages.com/id/139369178/photo/phoenix-az-kobe-bryant-of-the-los-angeles-lakers-adjusts-his-jersey-during-the-nba-game.jpg?s=612x612&w=gi&k=20&c=M0YYaiFg29H64rWFo8feDwWwQLYkToyORpBZB6aMZj0=,2456,198,96,,1978,Philadelphia,Pennsylvania,SG,32,LAL,82,82,2779,740,1639,115,356,625,1283,483,583,83,336,419,388,99,12,243,172,2078,5,1,18,15
20622,2011,Vince Carter,https://media.gettyimages.com/id/470135913/photo/houston-tx-vince-carter-of-the-toronto-raptors-during-the-game-against-the-houston-rockets-on.jpg?s=612x612&w=gi&k=20&c=CjGd1yr9Db5GCIiLB-HQvyAfGmTf72VIExwijyKByK4=,2590,198,99,University of North Carolina,1977,Daytona Beach,Florida,SG,34,TOT,73,63,2051,389,891,116,321,273,570,128,173,54,221,275,146,67,20,90,193,1022,0,0,8,2
20623,2011,Vince Carter,https://media.gettyimages.com/id/470135913/photo/houston-tx-vince-carter-of-the-toronto-raptors-during-the-game-against-the-houston-rockets-on.jpg?s=612x612&w=gi&k=20&c=CjGd1yr9Db5GCIiLB-HQvyAfGmTf72VIExwijyKByK4=,2590,198,99,University of North Carolina,1977,Daytona Beach,Florida,SG,34,ORL,22,22,664,125,266,27,78,98,188,56,75,11,79,90,64,20,3,36,70,333,0,0,8,2
20624,2011,Vince Carter,https://media.gettyimages.com/id/470135913/photo/houston-tx-vince-carter-of-the-toronto-raptors-during-the-game-against-the-houston-rockets-on.jpg?s=612x612&w=gi&k=20&c=CjGd1yr9Db5GCIiLB-HQvyAfGmTf72VIExwijyKByK4=,2590,198,99,University of North Carolina,1977,Daytona Beach,Florida,SG,34,PHO,51,41,1387,264,625,89,243,175,382,72,98,43,142,185,82,47,17,54,123,689,0,0,8,2
20654,2011,Stephen Curry,https://media.gettyimages.com/id/1398745379/photo/dallas-texas-stephen-curry-of-the-golden-state-warriors-reacts-to-a-play-during-the-second.jpg?s=612x612&w=gi&k=20&c=pLQzdU06RsTSK8zC5INj3OwWeraJSbIZQv19FW0hulY=,3343,190,86,Davidson College,1988,Akron,Ohio,PG,22,GSW,74,74,2489,505,1053,151,342,354,711,212,227,52,234,286,432,109,20,226,233,1373,4,2,10,9
20681,2011,Tim Duncan,https://media.gettyimages.com/id/169000810/photo/oakland-ca-tim-duncan-of-the-san-antonio-spurs-looks-on-against-the-golden-state-warriors-in.jpg?s=612x612&w=gi&k=20&c=1YAGmYVqH2I-KYQctp4tToTWsKHFNBY_XwvTsq1yv1s=,2535,211,113,Wake Forest University,1976,St. Croix,U.S. Virgin Islands,C,34,SAS,76,76,2156,419,838,0,4,419,834,184,257,169,509,678,203,50,146,122,119,1022,2,5,15,15
20684,2011,Kevin Durant,https://media.gettyimages.com/id/1395057957/photo/new-york-new-york-kevin-durant-of-the-brooklyn-nets-reacts-during-game-four-of-the-eastern.jpg?s=612x612&w=gi&k=20&c=ln-2wgBYFLB_NPe0hBVsatYD5ymmgyaoYApKmJADzvQ=,3220,206,108,University of Texas at Austin,1988,Washington,District of Columbia,SF,22,OKC,78,78,3038,711,1538,145,414,566,1124,594,675,57,476,533,214,88,76,218,159,2161,2,1,14,10
20729,2011,Kevin Garnett,https://media.gettyimages.com/id/91224687/photo/waltham-ma-kevin-garnett-of-the-boston-celtics-poses-for-a-portrait-during-the-2009-nba-media.jpg?s=612x612&w=gi&k=20&c=M6FHd20k5WCgJO_P2SCQzA0NavV3Enn4l1jhReq1l40=,2401,211,108,,1976,Mauldin,South Carolina,PF,34,BOS,71,71,2220,434,822,1,5,433,817,187,217,83,548,631,171,95,57,115,148,1056,1,1,15,9
20731,2011,Pau Gasol,https://media.gettyimages.com/id/101605006/photo/los-angeles-ca-pau-gasol-of-the-los-angeles-lakers-reacts-in-the-second-half-against-the.jpg?s=612x612&w=gi&k=20&c=wpe25Ox7ozn6fycgzYlwazCvF6RYqRvqnEgXWDbk90k=,2808,213,113,,1980,Barcelona,Spain,C,30,LAL,82,82,3037,593,1120,1,3,592,1117,354,430,268,568,836,273,48,130,142,203,1541,2,0,6,4
20766,2011,James Harden,https://media.gettyimages.com/id/137241196/photo/boston-ma-james-harden-of-the-oklahoma-city-thunder-looks-on-in-the-first-quarter-against-the.jpg?s=612x612&w=gi&k=20&c=j8jqEb1xsuSWrC2iSgQmY1uUr9zf0ifuB-ccyJJ3lao=,3357,196,99,Arizona State University,1989,Los Angeles,California,SG,21,OKC,82,5,2189,298,684,113,324,185,360,289,343,42,213,255,176,92,24,106,207,998,0,1,10,7
20786,2011,Grant Hill,https://media.gettyimages.com/id/929748012/photo/phoenix-grant-hill-of-the-detroit-pistons-smiles-circa-1997-at-america-west-arena-in-phoenix.jpg?s=612x612&w=gi&k=20&c=pV3vMkkqEdICi27KrNjRMO3e-o4gnCEjyfnxaik-rYw=,2332,203,102,Duke University,1972,Dallas,Texas,SF,38,PHO,80,80,2409,399,825,45,114,354,711,213,257,77,261,338,200,64,35,134,184,1056,0,0,7,5
20795,2011,Dwight Howard,https://media.gettyimages.com/id/1322596680/photo/philadelphia-pennsylvania-dwight-howard-of-the-philadelphia-76ers-celebrates-during-the.jpg?s=612x612&w=gi&k=20&c=TVSiksX-qPAauhvXTo1enUAFETjceN81e6_NlPbVpZg=,3000,211,120,,1985,Atlanta,Georgia,C,25,ORL,78,78,2935,619,1044,0,7,619,1037,546,916,309,789,1098,107,107,186,279,258,1784,1,0,8,7
20812,2011,LeBron James,https://media.gettyimages.com/id/1463993781/photo/los-angeles-california-lebron-james-of-the-los-angeles-lakers-reacts-after-scoring-to-pass.jpg?s=612x612&w=gi&k=20&c=NUzc0DakaEDifXo9y2sBIIBvBrxeybcaQ8DSmqHDelM=,2944,203,113,,1984,Akron,Ohio,SF,26,MIA,79,79,3063,758,1485,92,279,666,1206,503,663,80,510,590,554,124,50,284,163,2111,4,4,20,19
20845,2011,Jason Kidd,https://media.gettyimages.com/id/1312307558/photo/jason-kidd-point-guard-and-shooting-guard-for-the-phoenix-suns-dribbles-the-basketball-down.jpg?s=612x612&w=gi&k=20&c=_2MQkEDTA45C88I5CkCgBMFbA4auk4tUUA_-8B4MzpI=,2337,193,92,University of California,1973,San Francisco,California,PG,37,DAL,80,80,2653,215,596,133,391,82,205,67,77,35,316,351,655,134,29,179,119,630,1,0,10,6
20891,2011,Tracy McGrady,https://media.gettyimages.com/id/121661997/photo/tracy-mcgrady-of-the-houston-rockets-brings-the-ball-up-the-court-during-the-nba-game-between.jpg?s=612x612&w=gi&k=20&c=EvDFApi3tgyRHX7Hy2mPufUdWei63kcPyAk2mR3V3pw=,2555,203,95,,1979,Bartow,Florida,SG,31,DET,72,39,1686,227,514,30,88,197,426,90,129,49,202,251,252,66,34,102,101,574,0,0,7,7
20921,2011,Steve Nash,https://www.bpmcdn.com/f/files/victoria/import/2018-03/11235020_web1_Steve-Nash_Flickr.jpg,2491,190,88,Santa Clara University,1974,Johannesburg,South Africa,PG,36,PHO,75,75,2497,399,811,81,205,318,606,227,249,40,220,260,855,48,4,265,87,1106,0,2,8,7
20929,2011,Dirk Nowitzki,"https://media.bleacherreport.com/image/upload/q_auto,w_1500,c_scale,f_auto/v1676673768/ehplcawwxao6uioiet2f.jpg",2626,213,111,,1978,Wurzburg,Germany,PF,32,DAL,73,73,2504,610,1179,66,168,544,1011,395,443,50,463,513,190,38,47,137,172,1681,1,1,14,12
20931,2011,Shaquille O'Neal,https://media.gettyimages.com/id/51048945/photo/los-angeles-united-states-this-05-june-2002-file-photo-shows-shaquille-oneal-of-the-los-angeles.jpg?s=612x612&w=gi&k=20&c=pn5--PXxmoku2SmA9mq-1my1bxc-FmFHO0uad8ZCkFA=,2222,216,147,Louisiana State University,1972,Newark,New Jersey,C,38,BOS,37,36,752,134,201,0,0,134,201,73,131,48,130,178,26,16,42,56,120,341,4,1,15,14
20942,2011,Tony Parker,https://media.gettyimages.com/id/169574382/photo/memphis-tn-tony-parker-of-the-san-antonio-spurs-reacts-in-the-fourth-quarter-while-taking-on.jpg?s=612x612&w=gi&k=20&c=mO2m-hlMw9BG5E_vwhGmC3yh1HatyPxSKf72iR5ruAo=,2823,188,83,,1982,Bruges,Belgium,PG,28,SAS,78,78,2528,555,1069,25,70,530,999,233,303,30,208,238,513,90,3,200,135,1368,4,0,6,4
20955,2011,Paul Pierce,https://www.nbc.com/sites/nbcblog/files/styles/scale_862/public/2024/03/paul-pierce-boston-celtics2.jpg,2630,201,106,University of Kansas,1977,Oakland,California,SF,33,BOS,80,80,2774,507,1021,111,297,396,724,386,449,34,396,430,260,80,51,171,231,1511,1,0,10,4
21023,2011,Peja Stojakovic,https://media.gettyimages.com/id/1172519379/photo/sacramento-kings-forward-guard-peja-stojakovic-pumps-his-fist-after-sinking-a-three-pointer.jpg?s=612x612&w=gi&k=20&c=tDzbg6JPhOeY9_NuCRMZQPe74UDqodyM6nZEo_jBQT0=,2638,206,99,,1977,Slavoska Pozega,Croatia,SF,33,TOT,33,13,617,100,227,57,136,43,91,23,25,14,61,75,29,13,2,17,24,280,1,0,3,1
21024,2011,Peja Stojakovic,https://media.gettyimages.com/id/1172519379/photo/sacramento-kings-forward-guard-peja-stojakovic-pumps-his-fist-after-sinking-a-three-pointer.jpg?s=612x612&w=gi&k=20&c=tDzbg6JPhOeY9_NuCRMZQPe74UDqodyM6nZEo_jBQT0=,2638,206,99,,1977,Slavoska Pozega,Croatia,SF,33,NOH,6,0,89,14,33,11,25,3,8,6,7,0,6,6,6,2,0,4,2,45,1,0,3,1
21025,2011,Peja Stojakovic,https://media.gettyimages.com/id/1172519379/photo/sacramento-kings-forward-guard-peja-stojakovic-pumps-his-fist-after-sinking-a-three-pointer.jpg?s=612x612&w=gi&k=20&c=tDzbg6JPhOeY9_NuCRMZQPe74UDqodyM6nZEo_jBQT0=,2638,206,99,,1977,Slavoska Pozega,Croatia,SF,33,TOR,2,0,22,7,10,4,6,3,4,2,2,0,3,3,1,0,0,2,0,20,1,0,3,1
21026,2011,Peja Stojakovic,https://media.gettyimages.com/id/1172519379/photo/sacramento-kings-forward-guard-peja-stojakovic-pumps-his-fist-after-sinking-a-three-pointer.jpg?s=612x612&w=gi&k=20&c=tDzbg6JPhOeY9_NuCRMZQPe74UDqodyM6nZEo_jBQT0=,2638,206,99,,1977,Slavoska Pozega,Croatia,SF,33,DAL,25,13,506,79,184,42,105,37,79,15,16,14,52,66,22,11,2,11,22,215,1,0,3,1
21027,2011,Amar'e Stoudemire,https://s.yimg.com/ny/api/res/1.2/V6zMHaRpLN3KjMWdBxSO2w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTY0MDtoPTUwNg--/https://media.zenfs.com/en/homerun/feed_manager_auto_publish_494/e3ef6ed584ac7eea13ed96e512619086,2896,208,111,,1982,Lake Wales,Florida,C,28,NYK,78,78,2870,744,1482,10,23,734,1459,473,597,198,438,636,202,71,150,250,274,1971,0,0,6,5
21089,2011,Russell Westbrook,https://media.gettyimages.com/id/1702777254/photo/playa-vista-ca-russell-westbrook-of-the-la-clippers-poses-for-a-head-shot-during-2023-24-nba.jpg?s=612x612&w=gi&k=20&c=ZApMVbwrCbBagfStE_EA7HUQJnwWAH8RXRRE31iRbEQ=,3325,190,90,"University of California, Los Angeles",1988,Long Beach,California,PG,22,OKC,82,82,2847,614,1390,34,103,580,1287,531,631,121,258,379,670,155,30,316,207,1793,0,1,9,9
21132,2012,LaMarcus Aldridge,https://s.hdnux.com/photos/01/12/72/20/19637254/6/rawImage.jpg,3128,211,117,University of Texas at Austin,1985,Dallas,Texas,PF,26,POR,55,55,1994,483,943,2,11,481,932,223,274,150,292,442,134,51,45,111,153,1191,0,0,7,5
21134,2012,Ray Allen,https://media.gettyimages.com/id/145777952/photo/miami-fl-ray-allen-of-the-boston-celtics-reacts-in-the-fourth-quarter-against-the-miami-heat.jpg?s=612x612&w=gi&k=20&c=xf7rkgotihfK1-SMOsbZ3xjJghAcNesSxmaQ_AxozXQ=,2450,203,99,Florida State University,1965,Milton,Florida,SG,36,BOS,46,42,1565,226,493,106,234,120,259,97,106,14,128,142,109,49,8,68,83,655,2,0,10,2
21184,2012,Chris Bosh,https://s.yimg.com/os/creatr-uploaded-images/2021-09/268c2920-14a2-11ec-bddf-7cac2f45a5b2,2916,211,106,Georgia Institute of Technology,1984,Dallas,Texas,PF,27,MIA,57,57,2007,393,807,10,35,383,772,229,279,94,358,452,103,51,45,117,128,1025,2,0,11,1
21196,2012,Kobe Bryant,https://media.gettyimages.com/id/139369178/photo/phoenix-az-kobe-bryant-of-the-los-angeles-lakers-adjusts-his-jersey-during-the-nba-game.jpg?s=612x612&w=gi&k=20&c=M0YYaiFg29H64rWFo8feDwWwQLYkToyORpBZB6aMZj0=,2456,198,96,,1978,Philadelphia,Pennsylvania,SG,33,LAL,58,58,2232,574,1336,87,287,487,1049,381,451,66,247,313,264,69,18,204,105,1616,5,1,18,15
21215,2012,Vince Carter,https://media.gettyimages.com/id/470135913/photo/houston-tx-vince-carter-of-the-toronto-raptors-during-the-game-against-the-houston-rockets-on.jpg?s=612x612&w=gi&k=20&c=CjGd1yr9Db5GCIiLB-HQvyAfGmTf72VIExwijyKByK4=,2590,198,99,University of North Carolina,1977,Daytona Beach,Florida,SG,35,DAL,61,40,1542,223,542,74,205,149,337,95,115,32,173,205,139,56,25,84,134,615,0,0,8,2
21236,2012,Stephen Curry,https://media.gettyimages.com/id/1398745379/photo/dallas-texas-stephen-curry-of-the-golden-state-warriors-reacts-to-a-play-during-the-second.jpg?s=612x612&w=gi&k=20&c=pLQzdU06RsTSK8zC5INj3OwWeraJSbIZQv19FW0hulY=,3343,190,86,Davidson College,1988,Akron,Ohio,PG,23,GSW,26,23,732,145,296,55,121,90,175,38,47,15,73,88,138,39,8,65,62,383,4,2,10,9
